record_type,snapshot_id,stable_key,display_name,group_key,join_period,member_stable_key,source_system,alias_key,alias_type,confidence,role_type,role_value,effective_from,effective_to,source_event_ref,offer_code,offer_type,label,price_fiat_usd,pc_grant,sp_accrual,pc_grant_rule,lts_generation_rule,reward_rule_reference,event_ref,event_type,occurred_at,effective_period,actor_member_stable_key,beneficiary_member_stable_key,related_member_stable_key,quantity,amount,unit,recognized_revenue_usd,gross_margin_usd,cash_in_usd,internal_credit_spent_usd,payment_method,entry_type,amount_pc,amount_sp,sink_spend_usd,reward_source_code,distribution_cycle,obligation_status,origin_join_level,tier,imatrix_plan,eligibility_snapshot_key,pool_code,recipient_member_stable_key,share_count,pool_recipient_count,pool_share_total,amount_usd,fee_usd,cashout_source_system,breakdown_key,scenario_code,policy_group,qualification_type,window_key,starts_at,ends_at,threshold_amount,threshold_unit,status,source_window_key,metadata
business_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,IBLOOMING,,,,,,,,EVT-IB-2026-11-GIM-TIER-1,IB_GIM_TIER_1,,,,,,,,,EVT-IB-2026-11-GIM-TIER-1,GIM_SIGNUP_COMPLETED,2026-11-15T12:00:00.000Z,2026-11,IB-2026-11-GIM-TIER-1,IB-2026-11-GIM-TIER-1,,863100,17262000,USD,5178600,5178600,12946500,4315500,MIXED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_gim_signup"",""case_10m_12m_business_sample""],""cohort_member_count"":863100,""cohort_type"":""iblooming_gim_tier_1"",""cashflow_basis"":""Mixed payment: part fiat cash, part internal credit."",""cash_in_usd"":12946500,""internal_credit_spent_usd"":4315500,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""gross_sale_usd"":17262000,""cp_user_share_usd"":12083400,""ib_platform_revenue_usd"":5178600,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":5178600},""event_counts"":{""GIM_SIGNUP_TIER_1"":863100},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":38839.5,""sink_total_usd"":4315500,""gross_sale_split_matches_sink_total"":true},""source_event_ref"":""EVT-IB-2026-11-GIM-TIER-1"",""snapshot_file_type_case"":""full_detail_csv""}"
sp_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-GIM-TIER-1,,,,,,,,,EVT-IB-2026-11-GIM-TIER-1,,,,,,,,,,,,,2026-11,,,,,,,,,,,,ACCRUAL,,13809600,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""source_note"":""Sales Point generated by iBlooming activity.""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-GIM-TIER-1,,,,,,,,,EVT-IB-2026-11-GIM-TIER-1,,,,,,,,,,,,,2026-11,,,,,2589300,USD,,,,,,,,,,IB_GRR,EVENT_BASED,ACCRUED,,1,,,,,,,,,,,,,,,,,,,,,,"{""tier"":1}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-GIM-TIER-1,,,,,,,,,EVT-IB-2026-11-GIM-TIER-1,,,,,,,,,,,,,2026-11,,,,,51786,USD,,,,,,,,,,IB_MIRACLE_CASH,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-11-GIM-TIER-1,,,,,,,,,,,,,2026-11,,,,,71464.68,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GMP_MONTHLY_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-11-GIM-TIER-1,,,,,,,,,,,,,2026-11,,,,,62143.2,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GMP_MONTHLY_POOL-2026-11,IB_GMP_MONTHLY_POOL,IB-2026-11-GIM-TIER-1,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-11-GIM-TIER-1,,,,,,,,,,,,,2026-11,,,,,23821.56,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GEC_INTERNAL_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-11-GIM-TIER-1,,,,,,,,,,,,,2026-11,,,,,20714.4,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GEC_INTERNAL_POOL-2026-11,IB_GEC_INTERNAL_POOL,IB-2026-11-GIM-TIER-1,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
cashout_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-GIM-TIER-1,,,,,,,,,EVT-IB-2026-11-GIM-TIER-1,,,,,,,,,,,PAID,2026-11-30T23:59:59.999Z,2026-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,38839.5,388.4,IBLOOMING,CASHOUT,BASE_SAMPLE_CASHOUT,STANDARD,,,,,,,,,"{""source_note"":""Cash that actually leaves the ecosystem.""}"
member,case-10m-12m-bgc-iblooming-full-detail-csv,IB-2026-11-GIM-TIER-2,IB 2026 11 GIM TIER 2,IBLOOMING_GIM,2026-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_member"":true,""cohort_member_count"":369900}"
member_alias,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-GIM-TIER-2,IBLOOMING,IBLOOMING-IB-2026-11-GIM-TIER-2,creator_or_user_id,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
role_history,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-GIM-TIER-2,IBLOOMING,,,,CP_STATUS,CP,2026-11-01T00:00:00.000Z,,EVT-IB-2026-11-GIM-TIER-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""status_meaning"":""CP status is approved here. Eligibility alone would not be enough.""}"
business_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,IBLOOMING,,,,,,,,EVT-IB-2026-11-GIM-TIER-2,IB_GIM_TIER_2,,,,,,,,,EVT-IB-2026-11-GIM-TIER-2,GIM_SIGNUP_COMPLETED,2026-11-15T12:00:00.000Z,2026-11,IB-2026-11-GIM-TIER-2,IB-2026-11-GIM-TIER-2,,369900,7398000,USD,2219400,2219400,7398000,0,FIAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_gim_signup"",""case_10m_12m_business_sample""],""cohort_member_count"":369900,""cohort_type"":""iblooming_gim_tier_2"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":7398000,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":7398000,""cp_user_share_usd"":5178600,""ib_platform_revenue_usd"":2219400,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":2219400},""event_counts"":{""GIM_SIGNUP_TIER_2"":369900},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":4438.8,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true},""source_event_ref"":""EVT-IB-2026-11-GIM-TIER-2"",""snapshot_file_type_case"":""full_detail_csv""}"
sp_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-GIM-TIER-2,,,,,,,,,EVT-IB-2026-11-GIM-TIER-2,,,,,,,,,,,,,2026-11,,,,,,,,,,,,ACCRUAL,,5918400,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""source_note"":""Sales Point generated by iBlooming activity.""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-GIM-TIER-2,,,,,,,,,EVT-IB-2026-11-GIM-TIER-2,,,,,,,,,,,,,2026-11,,,,,295920,USD,,,,,,,,,,IB_GRR,EVENT_BASED,ACCRUED,,2,,,,,,,,,,,,,,,,,,,,,,"{""tier"":2}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-GIM-TIER-2,,,,,,,,,EVT-IB-2026-11-GIM-TIER-2,,,,,,,,,,,,,2026-11,,,,,22194,USD,,,,,,,,,,IB_MIRACLE_CASH,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-11-GIM-TIER-2,,,,,,,,,,,,,2026-11,,,,,30627.72,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GMP_MONTHLY_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-11-GIM-TIER-2,,,,,,,,,,,,,2026-11,,,,,26632.8,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GMP_MONTHLY_POOL-2026-11,IB_GMP_MONTHLY_POOL,IB-2026-11-GIM-TIER-2,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-11-GIM-TIER-2,,,,,,,,,,,,,2026-11,,,,,10209.24,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GEC_INTERNAL_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-11-GIM-TIER-2,,,,,,,,,,,,,2026-11,,,,,8877.6,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GEC_INTERNAL_POOL-2026-11,IB_GEC_INTERNAL_POOL,IB-2026-11-GIM-TIER-2,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
cashout_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-GIM-TIER-2,,,,,,,,,EVT-IB-2026-11-GIM-TIER-2,,,,,,,,,,,PAID,2026-11-30T23:59:59.999Z,2026-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,4438.8,44.39,IBLOOMING,CASHOUT,BASE_SAMPLE_CASHOUT,STANDARD,,,,,,,,,"{""source_note"":""Cash that actually leaves the ecosystem.""}"
member,case-10m-12m-bgc-iblooming-full-detail-csv,IB-2026-11-IMATRIX-FOUNDATION,IB 2026 11 IMATRIX FOUNDATION,IBLOOMING_IMATRIX,2026-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_member"":true,""cohort_member_count"":593667}"
member_alias,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-IMATRIX-FOUNDATION,IBLOOMING,IBLOOMING-IB-2026-11-IMATRIX-FOUNDATION,creator_or_user_id,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
role_history,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-IMATRIX-FOUNDATION,IBLOOMING,,,,CP_STATUS,CP,2026-11-01T00:00:00.000Z,,EVT-IB-2026-11-IMATRIX-FOUNDATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""status_meaning"":""CP status is approved here. Eligibility alone would not be enough.""}"
business_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,IBLOOMING,,,,,,,,EVT-IB-2026-11-IMATRIX-FOUNDATION,IB_IMATRIX_FOUNDATION,,,,,,,,,EVT-IB-2026-11-IMATRIX-FOUNDATION,IMATRIX_PURCHASE_COMPLETED,2026-11-15T12:00:00.000Z,2026-11,IB-2026-11-IMATRIX-FOUNDATION,IB-2026-11-IMATRIX-FOUNDATION,,593667,17810000,USD,5343000,5343000,14248000,3562000,MIXED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_imatrix_purchase"",""case_10m_12m_business_sample""],""cohort_member_count"":593667,""cohort_type"":""iblooming_imatrix_foundation"",""cashflow_basis"":""Mixed payment: part fiat cash, part internal credit."",""cash_in_usd"":14248000,""internal_credit_spent_usd"":3562000,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""gross_sale_usd"":17810000,""cp_user_share_usd"":12467000,""ib_platform_revenue_usd"":5343000,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":5343000},""plan_counts"":{""FOUNDATION_TIER_1"":356200,""FOUNDATION_TIER_2"":237467},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":4096.3,""sink_total_usd"":3562000,""gross_sale_split_matches_sink_total"":true},""source_event_ref"":""EVT-IB-2026-11-IMATRIX-FOUNDATION"",""snapshot_file_type_case"":""full_detail_csv""}"
sp_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-IMATRIX-FOUNDATION,,,,,,,,,EVT-IB-2026-11-IMATRIX-FOUNDATION,,,,,,,,,,,,,2026-11,,,,,,,,,,,,ACCRUAL,,11576500,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""source_note"":""Sales Point generated by iBlooming activity.""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-IMATRIX-FOUNDATION,,,,,,,,,EVT-IB-2026-11-IMATRIX-FOUNDATION,,,,,,,,,,,,,2026-11,,,,,273086.75,USD,,,,,,,,,,IB_IRR,EVENT_BASED,ACCRUED,,1,FOUNDATION,,,,,,,,,,,,,,,,,,,,,"{""tier"":1,""imatrix_plan"":""FOUNDATION""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-IMATRIX-FOUNDATION,,,,,,,,,EVT-IB-2026-11-IMATRIX-FOUNDATION,,,,,,,,,,,,,2026-11,,,,,53430,USD,,,,,,,,,,IB_MIRACLE_CASH,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-11-IMATRIX-FOUNDATION,,,,,,,,,,,,,2026-11,,,,,61444.5,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GMP_MONTHLY_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-11-IMATRIX-FOUNDATION,,,,,,,,,,,,,2026-11,,,,,53430,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GMP_MONTHLY_POOL-2026-11,IB_GMP_MONTHLY_POOL,IB-2026-11-IMATRIX-FOUNDATION,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-11-IMATRIX-FOUNDATION,,,,,,,,,,,,,2026-11,,,,,24577.8,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GEC_INTERNAL_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-11-IMATRIX-FOUNDATION,,,,,,,,,,,,,2026-11,,,,,21372,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GEC_INTERNAL_POOL-2026-11,IB_GEC_INTERNAL_POOL,IB-2026-11-IMATRIX-FOUNDATION,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
cashout_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-IMATRIX-FOUNDATION,,,,,,,,,EVT-IB-2026-11-IMATRIX-FOUNDATION,,,,,,,,,,,PAID,2026-11-30T23:59:59.999Z,2026-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096.3,40.96,IBLOOMING,CASHOUT,BASE_SAMPLE_CASHOUT,STANDARD,,,,,,,,,"{""source_note"":""Cash that actually leaves the ecosystem.""}"
member,case-10m-12m-bgc-iblooming-full-detail-csv,IB-2026-11-IMATRIX-PRO,IB 2026 11 IMATRIX PRO,IBLOOMING_IMATRIX,2026-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_member"":true,""cohort_member_count"":94987}"
member_alias,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-IMATRIX-PRO,IBLOOMING,IBLOOMING-IB-2026-11-IMATRIX-PRO,creator_or_user_id,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
role_history,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-IMATRIX-PRO,IBLOOMING,,,,CP_STATUS,CP,2026-11-01T00:00:00.000Z,,EVT-IB-2026-11-IMATRIX-PRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""status_meaning"":""CP status is approved here. Eligibility alone would not be enough.""}"
business_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,IBLOOMING,,,,,,,,EVT-IB-2026-11-IMATRIX-PRO,IB_IMATRIX_PRO,,,,,,,,,EVT-IB-2026-11-IMATRIX-PRO,IMATRIX_PURCHASE_COMPLETED,2026-11-15T12:00:00.000Z,2026-11,IB-2026-11-IMATRIX-PRO,IB-2026-11-IMATRIX-PRO,,94987,11398400,USD,3419520,3419520,11398400,0,FIAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_imatrix_purchase"",""case_10m_12m_business_sample""],""cohort_member_count"":94987,""cohort_type"":""iblooming_imatrix_pro"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":11398400,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":11398400,""cp_user_share_usd"":7978880,""ib_platform_revenue_usd"":3419520,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":3419520},""plan_counts"":{""PRO_TIER_1"":56992,""PRO_TIER_2"":37995},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":5699.21,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true},""source_event_ref"":""EVT-IB-2026-11-IMATRIX-PRO"",""snapshot_file_type_case"":""full_detail_csv""}"
sp_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-IMATRIX-PRO,,,,,,,,,EVT-IB-2026-11-IMATRIX-PRO,,,,,,,,,,,,,2026-11,,,,,,,,,,,,ACCRUAL,,7408960,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""source_note"":""Sales Point generated by iBlooming activity.""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-IMATRIX-PRO,,,,,,,,,EVT-IB-2026-11-IMATRIX-PRO,,,,,,,,,,,,,2026-11,,,,,379947.5,USD,,,,,,,,,,IB_IRR,EVENT_BASED,ACCRUED,,1,PRO,,,,,,,,,,,,,,,,,,,,,"{""tier"":1,""imatrix_plan"":""PRO""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-IMATRIX-PRO,,,,,,,,,EVT-IB-2026-11-IMATRIX-PRO,,,,,,,,,,,,,2026-11,,,,,34195.2,USD,,,,,,,,,,IB_MIRACLE_CASH,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-11-IMATRIX-PRO,,,,,,,,,,,,,2026-11,,,,,39324.48,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GMP_MONTHLY_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-11-IMATRIX-PRO,,,,,,,,,,,,,2026-11,,,,,34195.2,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GMP_MONTHLY_POOL-2026-11,IB_GMP_MONTHLY_POOL,IB-2026-11-IMATRIX-PRO,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-11-IMATRIX-PRO,,,,,,,,,,,,,2026-11,,,,,15729.79,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GEC_INTERNAL_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-11-IMATRIX-PRO,,,,,,,,,,,,,2026-11,,,,,13678.08,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GEC_INTERNAL_POOL-2026-11,IB_GEC_INTERNAL_POOL,IB-2026-11-IMATRIX-PRO,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
cashout_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-IMATRIX-PRO,,,,,,,,,EVT-IB-2026-11-IMATRIX-PRO,,,,,,,,,,,PAID,2026-11-30T23:59:59.999Z,2026-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,5699.21,56.99,IBLOOMING,CASHOUT,BASE_SAMPLE_CASHOUT,STANDARD,,,,,,,,,"{""source_note"":""Cash that actually leaves the ecosystem.""}"
member,case-10m-12m-bgc-iblooming-full-detail-csv,IB-2026-11-IMATRIX-EXPERT,IB 2026 11 IMATRIX EXPERT,IBLOOMING_IMATRIX,2026-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_member"":true,""cohort_member_count"":21372}"
member_alias,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-IMATRIX-EXPERT,IBLOOMING,IBLOOMING-IB-2026-11-IMATRIX-EXPERT,creator_or_user_id,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
role_history,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-IMATRIX-EXPERT,IBLOOMING,,,,EXECUTIVE_CP_STATUS,EXECUTIVE_CP,2026-11-01T00:00:00.000Z,,EVT-IB-2026-11-IMATRIX-EXPERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""status_meaning"":""Executive CP is approved here. Eligibility alone would not be enough.""}"
qualification_window,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-IMATRIX-EXPERT,,,,,,,,,EVT-IB-2026-11-IMATRIX-EXPERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXECUTIVE_CP_APPOINTMENT,EXEC-CP-2026-11-IB-2026-11-IMATRIX-EXPERT,2026-11-01T00:00:00.000Z,2026-11-30T23:59:59.999Z,21372,COUNT,,,{}
qualification_status,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-IMATRIX-EXPERT,,,,,,,2026-11-01T00:00:00.000Z,,EVT-IB-2026-11-IMATRIX-EXPERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXECUTIVE_CP_APPOINTMENT,,,,,,ACHIEVED,EXEC-CP-2026-11-IB-2026-11-IMATRIX-EXPERT,{}
business_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,IBLOOMING,,,,,,,,EVT-IB-2026-11-IMATRIX-EXPERT,IB_IMATRIX_EXPERT,,,,,,,,,EVT-IB-2026-11-IMATRIX-EXPERT,IMATRIX_PURCHASE_COMPLETED,2026-11-15T12:00:00.000Z,2026-11,IB-2026-11-IMATRIX-EXPERT,IB-2026-11-IMATRIX-EXPERT,,21372,6411600,USD,1923480,1923480,6411600,0,FIAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_imatrix_purchase"",""case_10m_12m_business_sample""],""cohort_member_count"":21372,""cohort_type"":""iblooming_imatrix_expert"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":6411600,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":6411600,""cp_user_share_usd"":4488120,""ib_platform_revenue_usd"":1923480,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":1923480},""plan_counts"":{""EXPERT_TIER_1"":12823,""EXPERT_TIER_2"":8549},""active_roles"":[""EXECUTIVE_CP_STATUS:EXECUTIVE_CP""],""active_qualifications"":[""EXECUTIVE_CP_APPOINTMENT:APPROVED""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":2949.32,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true},""source_event_ref"":""EVT-IB-2026-11-IMATRIX-EXPERT"",""snapshot_file_type_case"":""full_detail_csv""}"
sp_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-11-IMATRIX-EXPERT,,,,,,,,,EVT-IB-2026-11-IMATRIX-EXPERT,,,,,,,,,,,,,2026-11,,,,,,,,,,,,ACCRUAL,,4167540,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""source_note"":""Sales Point generated by iBlooming activity.""}"
